12.03.2026 11:39:48
   756  84.85  84.90 123.83  46.1953  46.57 465.07 117.76 1176.06
   757  84.85  84.90 123.56  46.1602  46.53 464.73 117.76 1176.06
   758  84.85  84.90 123.78  46.1602  46.53 464.73 117.76 1176.06
   759  84.85  84.90 123.51  46.0898  46.47 464.05 117.76 1176.06
   760  84.85  84.90 123.62  46.1250  46.50 464.39 117.76 1176.06
   761  84.85  84.90 123.99  46.0898  46.47 464.05 117.76 1176.06
   762  84.85  84.90 123.51  46.0898  46.47 464.05 117.76 1176.06
   763  84.75  84.87 123.78  46.0898  46.47 464.05 117.76 1176.06
   764  84.75  84.83 123.72  46.0547  46.43 463.70 117.76 1176.06
   765  84.75  84.80 123.72  46.0547  46.43 463.70 117.76 1176.06
   766  84.75  84.80 123.83  46.0547  46.43 463.70 117.76 1176.06
   767  84.75  84.80 123.72  46.0547  46.43 463.70 117.76 1176.06
   768  84.75  84.80 123.56  46.0547  46.43 463.70 117.76 1176.06
   769  84.85  84.82 123.88  46.0547  46.43 463.70 117.76 1176.06
   770  84.85  84.85 123.62  46.0547  46.43 463.70 117.76 1176.06
   771  84.85  84.89 123.62  46.0547  46.43 463.70 117.76 1176.06
   772  84.85  84.90 123.62  46.0547  46.43 463.70 117.76 1176.06
   773  84.85  84.90 123.40  46.0547  46.43 463.70 117.76 1176.06
   774  84.85  84.90 123.72  46.0547  46.43 463.70 117.76 1176.06
   775  84.75  84.86 123.88  46.0547  46.43 463.70 117.76 1176.06
   776  84.75  84.79 123.78  46.0547  46.43 463.70 117.76 1176.06
   777  84.75  84.73 123.94  46.0547  46.43 463.70 117.76 1176.06
   778  84.75  84.70 123.62  46.0547  46.43 463.70 117.76 1176.06
   779  84.75  84.70 123.51  46.0547  46.43 463.70 117.76 1176.06
   780  84.75  84.70 123.46  46.0195  46.40 463.36 117.76 1176.06
   781  84.75  84.70 123.51  46.0195  46.40 463.36 117.76 1176.06
   782  84.75  84.70 123.62  46.0547  46.43 463.70 117.76 1176.06
   783  84.75  84.70 124.36  46.0547  46.43 463.70 117.76 1176.06
   784  84.75  84.70 123.56  46.0195  46.40 463.36 117.76 1176.06
   785  84.75  84.70 123.51  46.0195  46.40 463.36 117.76 1176.06
   786  84.75  84.70 123.99  46.0547  46.43 463.70 117.76 1176.06
   787  84.95  84.74 123.72  45.9844  46.36 463.02 117.76 1176.06
   788  84.95  84.82 123.83  46.0547  46.43 463.70 117.76 1176.06
   789  84.95  84.89 123.67  45.9492  46.33 462.68 117.76 1176.06
   790  84.95  84.90 123.56  45.9141  46.29 462.34 117.76 1176.06
   791  84.95  84.90 123.78  45.9141  46.29 462.34 117.76 1176.06
   792  84.95  84.90 123.72  45.9492  46.33 462.68 117.76 1176.06
   793  84.95  84.88 123.78  45.9141  46.29 462.34 117.76 1176.06
   794  84.95  84.85 123.56  45.8789  46.26 462.00 117.76 1176.06
   795  84.95  84.81 123.67  45.8789  46.26 462.00 117.76 1176.06
   796  84.95  84.80 123.62  45.9141  46.29 462.34 117.76 1176.06
   797  84.95  84.80 123.72  45.9141  46.29 462.34 117.76 1176.06
   798  84.95  84.80 123.78  45.9141  46.29 462.34 117.76 1176.06
   799  84.75  84.78 123.51  45.8789  46.26 462.00 117.76 1176.06
   800  84.75  84.75 123.83  45.8789  46.26 462.00 117.76 1176.06
   801  84.75  84.71 123.88  45.8789  46.26 462.00 117.76 1176.06
   802  84.75  84.70 123.62  45.8789  46.26 462.00 117.76 1176.06
   803  84.75  84.70 123.56  45.8789  46.26 462.00 117.76 1176.06
   804  84.75  84.70 123.35  45.8789  46.26 462.00 117.76 1176.06
   805  84.75  84.70 123.51  45.8789  46.26 462.00 117.76 1176.06
   806  84.75  84.70 123.46  45.8789  46.26 462.00 117.76 1176.06
   807  84.75  84.70 123.62  45.8789  46.26 462.00 117.76 1176.06
   808  84.75  84.70 123.56  45.8789  46.26 462.00 117.76 1176.06
   809  84.75  84.70 123.56  45.8789  46.26 462.00 117.76 1176.06
   810  84.75  84.70 123.46  45.8789  46.26 462.00 117.76 1176.06
   811  84.95  84.72 123.46  45.8438  46.23 461.66 117.76 1176.06
   812  84.95  84.75 123.35  45.8438  46.23 461.66 117.76 1176.06
   813  84.95  84.79 123.46  45.8438  46.23 461.66 117.76 1176.06
   814  84.95  84.80 123.72  45.8789  46.26 462.00 117.76 1176.06
   815  84.95  84.80 123.51  45.8438  46.23 461.66 117.76 1176.06
   816  84.95  84.80 123.51  45.8086  46.19 461.32 117.76 1176.06
   817  84.85  84.80 123.40  45.7734  46.16 460.98 117.76 1176.06
   818  84.95  84.80 123.56  45.8086  46.19 461.32 117.76 1176.06
   819  84.95  84.80 123.78  45.8438  46.23 461.66 117.76 1176.06
   820  84.95  84.80 123.62  45.8438  46.23 461.66 117.76 1176.06
   821  84.95  84.80 123.67  45.8086  46.19 461.32 117.76 1176.06
   822  84.95  84.80 123.67  45.7383  46.12 460.63 117.76 1176.06
   823  85.06  84.81 123.78  45.8086  46.19 461.32 117.76 1176.06
   824  85.06  84.84 123.78  45.7383  46.12 460.63 117.76 1176.06
   825  85.06  84.87 123.72  45.7383  46.12 460.63 117.76 1176.06
   826  85.06  84.89 123.62  45.7383  46.12 460.63 117.76 1176.06
   827  85.06  84.85 123.78  45.7383  46.12 460.63 117.76 1176.06
   828  85.06  84.82 123.99  45.7383  46.12 460.63 117.76 1176.06
   829  85.06  84.81 123.88  45.7383  46.12 460.63 117.76 1176.06
   830  85.06  84.84 123.35  45.7383  46.12 460.63 117.76 1176.06
   831  85.06  84.87 123.78  45.7734  46.16 460.98 117.76 1176.06
   832  85.06  84.90 123.46  45.7031  46.09 460.29 117.76 1176.06
   833  85.06  84.90 123.40  45.7031  46.09 460.29 117.76 1176.06
   834  85.06  84.90 123.67  45.7031  46.09 460.29 117.76 1176.06
   835  84.95  84.89 123.67  45.7031  46.09 460.29 117.76 1176.06
   836  84.95  84.86 123.51  45.7031  46.09 460.29 117.76 1176.06
   837  84.95  84.83 123.78  45.7031  46.09 460.29 117.76 1176.06
   838  84.95  84.80 123.46  45.7031  46.09 460.29 117.76 1176.06
   839  84.95  84.80 123.51  45.7031  46.09 460.29 117.76 1176.06
   840  84.95  84.80 123.46  45.7031  46.09 460.29 117.76 1176.06
   841  84.95  84.80 123.40  45.7031  46.09 460.29 117.76 1176.06
   842  84.95  84.77 123.56  45.7031  46.09 460.29 117.76 1176.06
   843  84.95  84.73 123.51  45.7031  46.09 460.29 117.76 1176.06
   844  84.95  84.70 123.40  45.7031  46.09 460.29 117.76 1176.06
   845  84.95  84.70 123.56  45.7031  46.09 460.29 117.76 1176.06
   846  84.95  84.70 123.78  45.7031  46.09 460.29 117.76 1176.06
   847  84.95  84.70 123.62  45.7031  46.09 460.29 117.76 1176.06
   848  84.85  84.70 123.51  45.7031  46.09 460.29 117.76 1176.06
   849  84.85  84.70 123.56  45.6680  46.06 459.95 117.76 1176.06
   850  84.85  84.70 123.78  45.6680  46.06 459.95 117.76 1176.06
   851  84.85  84.70 123.62  45.6328  46.02 459.61 117.76 1176.06
   852  84.85  84.70 123.56  45.6680  46.06 459.95 117.76 1176.06
   853  84.85  84.70 123.67  45.6680  46.06 459.95 117.76 1176.06
   854  84.95  84.73 123.51  45.6328  46.02 459.61 117.76 1176.06
   855  84.95  84.77 123.72  45.6680  46.06 459.95 117.76 1176.06
   856  84.95  84.80 123.51  45.6680  46.06 459.95 117.76 1176.06
   857  84.95  84.80 123.56  45.6680  46.06 459.95 117.76 1176.06
   858  84.95  84.80 123.72  45.5977  45.99 459.27 117.76 1176.06
   859  84.95  84.80 123.46  45.5273  45.92 458.59 117.76 1176.06
   860  84.95  84.80 123.51  45.5977  45.99 459.27 117.76 1176.06
   861  84.95  84.80 123.62  45.5273  45.92 458.59 117.76 1176.06
   862  84.95  84.80 123.51  45.5273  45.92 458.59 117.76 1176.06
   863  84.95  84.80 123.51  45.5273  45.92 458.59 117.76 1176.06
   864  84.95  84.80 123.46  45.5273  45.92 458.59 117.76 1176.06
   865  84.95  84.80 123.62  45.5273  45.92 458.59 117.76 1176.06
   866  84.95  84.80 123.56  45.5273  45.92 458.59 117.76 1176.06
   867  85.06  84.80 123.56  45.5273  45.92 458.59 117.76 1176.06
   868  85.06  84.80 123.62  45.5273  45.92 458.59 117.76 1176.06
   869  85.06  84.80 123.46  45.5273  45.92 458.59 117.76 1176.06
   870  85.06  84.80 123.40  45.5273  45.92 458.59 117.76 1176.06
   871  85.06  84.80 123.56  45.5273  45.92 458.59 117.76 1176.06
   872  84.95  84.80 123.46  45.5625  45.95 458.93 117.76 1176.06
   873  84.95  84.80 123.40  45.5273  45.92 458.59 117.76 1176.06
   874  84.95  84.80 123.46  45.5273  45.92 458.59 117.76 1176.06
   875  84.95  84.80 123.51  45.4922  45.88 458.25 117.76 1176.06
   876  84.95  84.80 123.62  45.5273  45.92 458.59 117.76 1176.06
   877  84.95  84.80 123.72  45.5273  45.92 458.59 117.76 1176.06
   878  84.95  84.80 123.51  45.5273  45.92 458.59 117.76 1176.06
   879  84.95  84.80 123.62  45.5273  45.92 458.59 117.76 1176.06
   880  84.95  84.80 123.72  45.5273  45.92 458.59 117.76 1176.06
   881  84.95  84.80 123.46  45.5273  45.92 458.59 117.76 1176.06
   882  84.95  84.80 123.99  45.5273  45.92 458.59 117.76 1176.06
   883  84.95  84.80 123.88  45.5273  45.92 458.59 117.76 1176.06
   884  85.06  84.80 123.46  45.5273  45.92 458.59 117.76 1176.06
   885  85.06  84.80 123.67  45.5273  45.92 458.59 117.76 1176.06
   886  85.06  84.80 123.51  45.5273  45.92 458.59 117.76 1176.06
   887  85.06  84.80 123.94  45.4922  45.88 458.25 117.76 1176.06
   888  85.06  84.80 123.46  45.3867  45.78 457.22 117.76 1176.06
   889  85.06  84.80 123.51  45.4219  45.82 457.56 117.76 1176.06
   890  85.06  84.80 123.40  45.4570  45.85 457.91 117.76 1176.06
   891  85.06  84.80 123.62  45.4219  45.82 457.56 117.76 1176.06
   892  85.06  84.80 123.51  45.3867  45.78 457.22 117.76 1176.06
   893  85.06  84.80 123.46  45.3516  45.75 456.88 117.76 1176.06
   894  85.06  84.80 123.46  45.3516  45.75 456.88 117.76 1176.06
   895  85.06  84.80 123.67  45.3516  45.75 456.88 117.76 1176.06
   896  85.06  84.80 123.56  45.3867  45.78 457.22 117.76 1176.06
   897  85.06  84.80 123.46  45.3516  45.75 456.88 117.76 1176.06
   898  85.06  84.80 123.35  45.3516  45.75 456.88 117.76 1176.06
   899  85.06  84.80 123.35  45.3516  45.75 456.88 117.76 1176.06
   900  85.06  84.80 123.35  45.3516  45.75 456.88 117.76 1176.06
   901  84.95  84.80 123.35  45.3516  45.75 456.88 117.76 1176.06
   902  84.95  84.79 123.40  45.3516  45.75 456.88 117.76 1176.06
   903  84.95  84.75 123.46  40.7813  41.31 550.06  88.32 1176.06
   904  84.95  84.72 123.51  39.3398  39.91 531.41  88.32 1176.06
   905  84.95  84.70 123.35  39.3750  39.94 531.86  88.32 1176.06
   906  84.95  84.70 123.56  39.3750  39.94 531.86  88.32 1176.06
   907  84.95  84.70 123.40  39.3398  39.91 531.41  88.32 1176.06
   908  85.06  84.71 123.40  39.2695  39.84 530.50  88.32 1176.06
   909  85.06  84.75 123.46  39.3047  39.87 530.95  88.32 1176.06
   910  85.06  84.78 123.56  39.2695  39.84 530.50  88.32 1176.06
   911  85.06  84.80 123.56  39.2344  39.81 530.05  88.32 1176.06
   912  85.06  84.80 123.51  39.1992  39.77 529.59  88.32 1176.06
   913  85.06  84.80 123.40  39.2344  39.81 530.05  88.32 1176.06
   914  84.95  84.80 123.40  39.3047  39.87 530.95  88.32 1176.06
   915  84.95  84.80 123.46  39.2695  39.84 530.50  88.32 1176.06
   916  84.95  84.80 123.67  39.2695  39.84 530.50  88.32 1176.06
   917  84.95  84.80 123.35  39.2695  39.84 530.50  88.32 1176.06
   918  84.95  84.80 123.46  39.2695  39.84 530.50  88.32 1176.06
   919  84.95  84.80 123.40  39.2695  39.84 530.50  88.32 1176.06
   920  84.95  84.80 123.56  39.2695  39.84 530.50  88.32 1176.06
   921  84.95  84.80 123.72  39.1992  39.77 529.59  88.32 1176.06
   922  84.95  84.80 123.35  39.2344  39.81 530.05  88.32 1176.06
   923  84.95  84.80 123.40  39.2344  39.81 530.05  88.32 1176.06
   924  84.95  84.80 123.40  39.2344  39.81 530.05  88.32 1176.06
   925  84.95  84.80 123.35  39.1992  39.77 529.59  88.32 1176.06
   926  84.85  84.80 123.46  39.2344  39.81 530.05  88.32 1176.06
   927  84.85  84.77 123.51  39.1992  39.77 529.59  88.32 1176.06
   928  84.85  84.73 123.51  39.1992  39.77 529.59  88.32 1176.06
   929  84.85  84.70 123.46  39.1992  39.77 529.59  88.32 1176.06
   930  84.85  84.70 123.46  39.1641  39.74 529.14  88.32 1176.06
   931  84.85  84.70 123.40  39.1992  39.77 529.59  88.32 1176.06
   932  84.95  84.70 123.35  39.1992  39.77 529.59  88.32 1176.06
   933  84.95  84.73 123.35  39.1641  39.74 529.14  88.32 1176.06
   934  84.95  84.77 123.35  33.9961  34.72 693.43  58.88 1176.06
   935  84.95  84.80 123.46  32.0625  32.84 655.91  58.88 1176.06
   936  84.95  84.80 123.46  31.9922  32.77 654.55  58.88 1176.06
   937  84.95  84.80 123.35  32.0273  32.80 655.23  58.88 1176.06
   938  85.06  84.80 123.35  31.9922  32.77 654.55  58.88 1176.06
   939  85.06  84.83 123.35  31.9922  32.77 654.55  58.88 1176.06
   940  85.06  84.86 123.51  31.9922  32.77 654.55  58.88 1176.06
   941  85.06  84.89 123.35  31.9922  32.77 654.55  58.88 1176.06
   942  85.06  84.90 123.35  31.9922  32.77 654.55  58.88 1176.06
   943  85.06  84.90 123.35  31.9922  32.77 654.55  58.88 1176.06
   944  85.06  84.90 123.35  31.9922  32.77 654.55  58.88 1176.06
   945  84.75  84.80 123.35  31.9922  32.77 654.55  58.88 1176.06
   946  84.75  84.70 123.35  31.9922  32.77 654.55  58.88 1176.06
   947  84.75  84.60 123.46  31.9570  32.74 653.86  58.88 1176.06
   948  84.75  84.60 123.35  31.9219  32.70 653.18  58.88 1176.06
   949  84.75  84.60 123.40  31.9219  32.70 653.18  58.88 1176.06
   950  84.75  84.60 123.35  31.9570  32.74 653.86  58.88 1176.06
   951  84.95  84.67 123.46  31.9570  32.74 653.86  58.88 1176.06
   952  84.95  84.73 123.35  31.9570  32.74 653.86  58.88 1176.06
   953  84.95  84.80 123.35  31.9219  32.70 653.18  58.88 1176.06
   954  84.95  84.80 123.46  31.9922  32.77 654.55  58.88 1176.06
   955  84.95  84.80 123.40  31.9219  32.70 653.18  58.88 1176.06
   956  84.95  84.80 123.35  31.9570  32.74 653.86  58.88 1176.06
   957  85.06  84.80 123.35  31.8867  32.67 652.50  58.88 1176.06
   958  85.06  84.80 123.40  31.8516  32.63 651.82  58.88 1176.06
   959  85.06  84.80 123.35  31.8516  32.63 651.82  58.88 1176.06
   960  85.06  84.80 123.35  31.8516  32.63 651.82  58.88 1176.06
   961  85.06  84.80 123.35  31.8516  32.63 651.82  58.88 1176.06
   962  85.06  84.80 123.35  31.8516  32.63 651.82  58.88 1176.06
   963  84.95  84.80 123.35  31.8164  32.60 651.13  58.88 1176.06
   964  84.95  84.80 123.35  31.8164  32.60 651.13  58.88 1176.06
   965  84.95  84.80 123.35  25.9102  26.86 1073.08  29.44 1176.06
   966  84.95  84.80 123.35  22.8516  23.89 954.39  29.44 1176.06
   967  84.95  84.80 123.35  22.7109  23.75 948.93  29.44 1176.06
   968  84.95  84.80 123.35  22.6406  23.69 946.20  29.44 1176.06
   969  85.06  84.82 123.46  22.5352  23.58 942.11  29.44 1176.06
   970  85.06  84.85 123.35  22.5000  23.55 940.75  29.44 1176.06
   971  85.06  84.89 123.35  22.5000  23.55 940.75  29.44 1176.06
   972  85.06  84.90 123.35  22.5000  23.55 940.75  29.44 1176.06
   973  85.06  84.90 123.35  22.4297  23.48 938.02  29.44 1176.06
   974  85.06  84.90 123.35  22.3945  23.45 936.65  29.44 1176.06
   975  85.06  84.90 123.35  22.3242  23.38 933.93  29.44 1176.06
   976  85.06  84.90 123.35  22.3242  23.38 933.93  29.44 1176.06
   977  85.06  84.90 123.35  22.3242  23.38 933.93  29.44 1176.06
   978  85.06  84.90 123.35  22.3242  23.38 933.93  29.44 1176.06
   979  85.06  84.90 123.35  22.3242  23.38 933.93  29.44 1176.06
   980  85.06  84.90 123.35  22.2891  23.34 932.56  29.44 1176.06
   981  85.06  84.90 123.35  22.2188  23.28 929.83  29.44 1176.06
   982  85.06  84.90 123.35  22.2188  23.28 929.83  29.44 1176.06
   983  85.06  84.90 123.35  22.1836  23.24 928.47  29.44 1176.06
   984  85.06  84.90 123.35  22.1836  23.24 928.47  29.44 1176.06
   985  85.06  84.90 123.35  22.1484  23.21 927.11  29.44 1176.06
   986  85.06  84.90 123.35  22.1484  23.21 927.11  29.44 1176.06
   987  84.95  84.89 123.35  22.1484  23.21 927.11  29.44 1176.06
   988  84.95  84.85 123.35  22.1484  23.21 927.11  29.44 1176.06
   989  84.95  84.82 123.35  22.1484  23.21 927.11  29.44 1176.06
   990  84.95  84.80 123.35  22.1484  23.21 927.11  29.44 1176.06
   991  84.95  84.80 123.35  22.1484  23.21 927.11  29.44 1176.06
   992  84.95  84.80 123.35  22.1484  23.21 927.11  29.44 1176.06
   993  85.06  84.81 123.35  22.1484  23.21 927.11  29.44 1176.06
   994  85.06  84.85 123.35  22.1484  23.21 927.11  29.44 1176.06
   995  85.06  84.88 123.35  22.1484  23.21 927.11  29.44 1176.06
   996  85.06  84.90 123.35  29.0391  29.90 406.83  86.44 1176.06
   997  85.06  84.90 123.35  41.3438  41.85 418.00 117.76 1176.06
   998  85.06  84.90 123.35  43.2422  43.70 436.42 117.76 1176.06
   999  85.06  84.90 123.35  43.2422  43.70 436.42 117.76 1176.06
  1000  85.06  84.91 123.35  43.2422  43.70 436.42 117.76 1176.06
  1001  85.06  84.95 123.35  43.2422  43.70 436.42 117.76 1176.06
  1002  85.06  84.98 123.35  43.2070  43.66 436.08 117.76 1176.06
  1003  85.06  85.00 123.35  43.1719  43.63 435.74 117.76 1176.06
  1004  85.06  85.00 123.35  43.1367  43.60 435.39 117.76 1176.06
  1005  85.06  84.99 123.35  43.1719  43.63 435.74 117.76 1176.06
  1006  85.06  84.95 123.35  43.1719  43.63 435.74 117.76 1176.06
  1007  85.06  84.92 123.35  43.1719  43.63 435.74 117.76 1176.06
  1008  85.06  84.90 123.35  43.2070  43.66 436.08 117.76 1176.06
  1009  85.06  84.90 123.35  43.1367  43.60 435.39 117.76 1176.06
  1010  84.95  84.90 123.35  43.1719  43.63 435.74 117.76 1176.06
  1011  84.95  84.90 123.35  43.2422  43.70 436.42 117.76 1176.06
  1012  84.95  84.90 123.35  43.2070  43.66 436.08 117.76 1176.06
  1013  84.95  84.90 123.35  43.2422  43.70 436.42 117.76 1176.06
  1014  84.95  84.90 123.40  43.2422  43.70 436.42 117.76 1176.06
  1015  84.95  84.90 123.35  43.2422  43.70 436.42 117.76 1176.06
  1016  84.95  84.90 123.35  43.2422  43.70 436.42 117.76 1176.06
  1017  84.95  84.90 123.35  43.2422  43.70 436.42 117.76 1176.06
  1018  85.06  84.90 123.35  43.2422  43.70 436.42 117.76 1176.06
  1019  85.06  84.90 123.35  43.2422  43.70 436.42 117.76 1176.06
  1020  85.06  84.90 123.40  43.2422  43.70 436.42 117.76 1176.06
  1021  85.06  84.90 123.35  43.2422  43.70 436.42 117.76 1176.06
  1022  85.06  84.90 123.35  43.2422  43.70 436.42 117.76 1176.06
  1023  85.06  84.90 123.35  43.2422  43.70 436.42 117.76 1176.06
  1024  85.06  84.90 123.35  43.3125  43.77 437.10 117.76 1176.06
  1025  85.06  84.90 123.35  43.3125  43.77 437.10 117.76 1176.06
  1026  85.06  84.90 123.35  43.3125  43.77 437.10 117.76 1176.06
  1027  85.06  84.90 123.35  43.2773  43.73 436.76 117.76 1176.06
  1028  85.06  84.90 123.35  43.3125  43.77 437.10 117.76 1176.06
  1029  85.06  84.90 123.40  43.3477  43.80 437.44 117.76 1176.06
  1030  85.06  84.90 123.40  43.3125  43.77 437.10 117.76 1176.06
  1031  85.06  84.90 123.35  43.3125  43.77 437.10 117.76 1176.06
  1032  85.06  84.90 123.35  43.3125  43.77 437.10 117.76 1176.06
  1033  85.06  84.90 123.35  43.3477  43.80 437.44 117.76 1176.06
  1034  85.06  84.90 123.46  43.2773  43.73 436.76 117.76 1176.06
  1035  85.06  84.90 123.35  43.2773  43.73 436.76 117.76 1176.06
  1036  85.06  84.90 123.35  43.2773  43.73 436.76 117.76 1176.06
  1037  85.06  84.90 123.40  43.3125  43.77 437.10 117.76 1176.06
  1038  85.06  84.90 123.35  43.2773  43.73 436.76 117.76 1176.06
  1039  85.06  84.90 123.35  43.3477  43.80 437.44 117.76 1176.06
  1040  85.06  84.90 123.35  43.3125  43.77 437.10 117.76 1176.06
  1041  85.06  84.90 123.62  43.2773  43.73 436.76 117.76 1176.06
  1042  85.16  84.90 123.35  43.2773  43.73 436.76 117.76 1176.06
  1043  85.16  84.90 123.35  43.3125  43.77 437.10 117.76 1176.06
  1044  85.16  84.90 123.35  43.3125  43.77 437.10 117.76 1176.06
  1045  85.16  84.90 123.35  43.2773  43.73 436.76 117.76 1176.06
  1046  85.16  84.90 123.40  43.3477  43.80 437.44 117.76 1176.06
  1047  85.16  84.90 123.35  43.3125  43.77 437.10 117.76 1176.06
  1048  85.06  84.90 123.35  43.3125  43.77 437.10 117.76 1176.06
  1049  85.06  84.90 123.35  43.2773  43.73 436.76 117.76 1176.06
  1050  85.06  84.90 123.35  43.2422  43.70 436.42 117.76 1176.06
  1051  85.06  84.90 123.35  43.2422  43.70 436.42 117.76 1176.06
  1052  85.06  84.90 123.35  43.2773  43.73 436.76 117.76 1176.06
  1053  85.06  84.90 123.35  43.2773  43.73 436.76 117.76 1176.06
  1054  85.06  84.90 123.35  43.3125  43.77 437.10 117.76 1176.06
  1055  85.06  84.90 123.35  43.2773  43.73 436.76 117.76 1176.06
  1056  85.06  84.90 123.35  43.2773  43.73 436.76 117.76 1176.06
  1057  85.06  84.90 123.35  43.2773  43.73 436.76 117.76 1176.06
  1058  85.06  84.90 123.35  43.2773  43.73 436.76 117.76 1176.06
  1059  85.06  84.90 123.35  43.2422  43.70 436.42 117.76 1176.06
  1060  84.95  84.89 123.35  43.2422  43.70 436.42 117.76 1176.06
  1061  84.95  84.85 123.35  43.2422  43.70 436.42 117.76 1176.06
  1062  84.95  84.82 123.35  43.2422  43.70 436.42 117.76 1176.06
  1063  84.95  84.80 123.35  43.2422  43.70 436.42 117.76 1176.06
  1064  84.95  84.80 123.35  43.2422  43.70 436.42 117.76 1176.06
  1065  84.95  84.80 123.35  43.2422  43.70 436.42 117.76 1176.06
  1066  85.06  84.81 123.35  43.2422  43.70 436.42 117.76 1176.06
  1067  85.06  84.85 123.35  43.2422  43.70 436.42 117.76 1176.06
  1068  85.06  84.88 123.35  43.2422  43.70 436.42 117.76 1176.06
  1069  85.06  84.90 123.40  43.2422  43.70 436.42 117.76 1176.06
  1070  85.06  84.90 123.35  43.2422  43.70 436.42 117.76 1176.06
  1071  85.06  84.90 123.35  43.2422  43.70 436.42 117.76 1176.06
  1072  84.95  84.90 123.35  43.2422  43.70 436.42 117.76 1176.06
  1073  84.95  84.90 123.35  43.2422  43.70 436.42 117.76 1176.06
  1074  84.95  84.90 123.35  43.2422  43.70 436.42 117.76 1176.06
  1075  84.95  84.90 123.35  43.2422  43.70 436.42 117.76 1176.06
  1076  84.95  84.90 123.35  43.2422  43.70 436.42 117.76 1176.06
  1077  84.95  84.90 123.35  43.2422  43.70 436.42 117.76 1176.06
  1078  84.85  84.87 123.35  43.2422  43.70 436.42 117.76 1176.06
  1079  84.85  84.81 123.35  43.2422  43.70 436.42 117.76 1176.06
  1080  84.85  84.74 123.35  43.2422  43.70 436.42 117.76 1176.06
  1081  84.85  84.70 123.35  43.2422  43.70 436.42 117.76 1176.06
  1082  84.85  84.70 123.35  43.2422  43.70 436.42 117.76 1176.06
  1083  84.85  84.70 123.35  43.2422  43.70 436.42 117.76 1176.06
  1084  84.95  84.71 123.35  43.2422  43.70 436.42 117.76 1176.06
  1085  84.95  84.74 123.35  43.2422  43.70 436.42 117.76 1176.06
  1086  84.95  84.77 123.35  43.2422  43.70 436.42 117.76 1176.06
  1087  84.95  84.80 123.35  43.2070  43.66 436.08 117.76 1176.06
  1088  84.95  84.80 123.35  43.2070  43.66 436.08 117.76 1176.06
  1089  84.95  84.80 123.35  43.2070  43.66 436.08 117.76 1176.06
  1090  84.95  84.81 123.35  43.2422  43.70 436.42 117.76 1176.06
  1091  84.95  84.84 123.35  43.2422  43.70 436.42 117.76 1176.06
  1092  85.06  84.87 123.35  43.2422  43.70 436.42 117.76 1176.06
  1093  85.06  84.90 123.35  43.2422  43.70 436.42 117.76 1176.06
  1094  85.06  84.90 123.35  43.2422  43.70 436.42 117.76 1176.06
  1095  85.06  84.90 123.35  43.2422  43.70 436.42 117.76 1176.06
  1096  85.06  84.90 123.35  43.2070  43.66 436.08 117.76 1176.06
  1097  85.06  84.90 123.35  43.1719  43.63 435.74 117.76 1176.06
  1098  85.06  84.90 123.35  43.2070  43.66 436.08 117.76 1176.06
  1099  85.06  84.90 123.35  43.1719  43.63 435.74 117.76 1176.06
  1100  85.06  84.90 123.35  43.2422  43.70 436.42 117.76 1176.06
  1101  85.06  84.90 123.35  43.2070  43.66 436.08 117.76 1176.06
  1102  85.06  84.89 123.35  43.1367  43.60 435.39 117.76 1176.06
  1103  84.95  84.86 123.35  43.1719  43.63 435.74 117.76 1176.06
  1104  84.95  84.83 123.35  43.1719  43.63 435.74 117.76 1176.06
  1105  84.95  84.80 123.35  43.1367  43.60 435.39 117.76 1176.06
  1106  84.95  84.80 123.40  43.1016  43.56 435.05 117.76 1176.06
  1107  84.95  84.80 123.35  43.1016  43.56 435.05 117.76 1176.06
  1108  84.95  84.80 123.35  43.1016  43.56 435.05 117.76 1176.06
  1109  84.85  84.77 123.35  43.1016  43.56 435.05 117.76 1176.06
  1110  84.85  84.74 123.35  43.0664  43.53 434.71 117.76 1176.06
  1111  84.85  84.71 123.35  43.0664  43.53 434.71 117.76 1176.06
  1112  84.85  84.70 123.35  43.0664  43.53 434.71 117.76 1176.06
  1113  84.85  84.70 123.35  43.0664  43.53 434.71 117.76 1176.06
  1114  84.85  84.70 123.40  43.0664  43.53 434.71 117.76 1176.06
  1115  84.95  84.73 123.35  43.0664  43.53 434.71 117.76 1176.06
  1116  84.95  84.76 123.35  43.0664  43.53 434.71 117.76 1176.06
  1117  84.95  84.79 123.35  43.0664  43.53 434.71 117.76 1176.06
  1118  84.95  84.80 123.35  43.0664  43.53 434.71 117.76 1176.06
  1119  84.95  84.80 123.40  43.0664  43.53 434.71 117.76 1176.06
  1120  84.95  84.80 123.35  43.0664  43.53 434.71 117.76 1176.06
  1121  84.95  84.80 123.35  43.0664  43.53 434.71 117.76 1176.06
  1122  84.95  84.80 123.35  43.0664  43.53 434.71 117.76 1176.06
  1123  84.95  84.80 123.35  43.0664  43.53 434.71 117.76 1176.06
  1124  84.95  84.80 123.40  43.0664  43.53 434.71 117.76 1176.06
  1125  84.95  84.80 123.51  43.0664  43.53 434.71 117.76 1176.06
  1126  84.95  84.80 123.35  43.0664  43.53 434.71 117.76 1176.06
  1127  84.95  84.80 123.35  43.0664  43.53 434.71 117.76 1176.06
  1128  84.95  84.80 123.35  43.0664  43.53 434.71 117.76 1176.06
  1129  84.95  84.80 123.35  43.0664  43.53 434.71 117.76 1176.06
